藤沢市,35.36424389,139.4405339
藤沢市,35.35977778,139.4491969
藤沢市,35.3486575,139.4592536
藤沢市,35.33766083,139.4605378
藤沢市,35.33741194,139.4554208
藤沢市,35.33720083,139.4527808
藤沢市,35.33705972,139.4466339
茅ケ崎市,35.337165,139.4431589
茅ケ崎市,35.34247,139.4371097
茅ケ崎市,35.34144611,139.4354592
茅ケ崎市,35.3411225,139.4321036
茅ケ崎市,35.34107444,139.4295519
茅ケ崎市,35.34135361,139.4265567
茅ケ崎市,35.34129389,139.4230703
藤沢市,35.33997028,139.4627933
藤沢市,35.33816972,139.4630517
藤沢市,35.33766083,139.4605378
藤沢市,35.33741194,139.4554208
藤沢市,35.33720083,139.4527808
藤沢市,35.33705972,139.4466339
茅ケ崎市,35.337165,139.4431589
茅ケ崎市,35.34096083,139.4384689
茅ケ崎市,35.34247,139.4371097
茅ケ崎市,35.34144611,139.4354592
茅ケ崎市,35.3411225,139.4321036
茅ケ崎市,35.34107444,139.4295519
茅ケ崎市,35.34135361,139.4265567
茅ケ崎市,35.34129389,139.4230703
茅ケ崎市,35.34289278,139.4219522
茅ケ崎市,35.34502778,139.4209619
茅ケ崎市,35.34513806,139.4192092
茅ケ崎市,35.34311778,139.4180908
茅ケ崎市,35.34263139,139.4143242
茅ケ崎市,35.34263278,139.4117989
藤沢市,35.38461,139.4481208
藤沢市,35.382295,139.4493919
藤沢市,35.37687278,139.452255
藤沢市,35.37050056,139.4523472
藤沢市,35.34205194,139.48876
藤沢市,35.33935056,139.4879481
藤沢市,35.34684,139.4787089
藤沢市,35.34205194,139.48876
error,None,None
藤沢市,35.35854056,139.4663828
藤沢市,35.3548975,139.4685025
藤沢市,35.35256083,139.4721658
藤沢市,35.34995972,139.4748158
藤沢市,35.35990722,139.4711106
藤沢市,35.35871472,139.4723089
藤沢市,35.35558583,139.47353
藤沢市,35.35178361,139.4740356
藤沢市,35.35198556,139.4618086
藤沢市,35.33944167,139.4878953
藤沢市,35.33954278,139.4840689
藤沢市,35.34062083,139.4814886
藤沢市,35.343255,139.4817208
藤沢市,35.34391889,139.4812139
藤沢市,35.34524667,139.4799128
藤沢市,35.34684,139.4787089
藤沢市,35.34697611,139.4759578
藤沢市,35.34663278,139.47303
藤沢市,35.34711694,139.469805
藤沢市,35.34810611,139.4665828
藤沢市,35.34663472,139.4626617
藤沢市,35.3472225,139.4613753
藤沢市,35.3486575,139.4592536
藤沢市,35.35345,139.4542319
藤沢市,35.35901889,139.4530319
藤沢市,35.35977778,139.4491969
藤沢市,35.36095583,139.4449519
藤沢市,35.36439778,139.4456128
藤沢市,35.36424389,139.4405339
茅ケ崎市,35.36492278,139.4364547
茅ケ崎市,35.36681278,139.4342333
茅ケ崎市,35.36873278,139.4316328
茅ケ崎市,35.3701975,139.4288667
藤沢市,35.37636972,139.4840214
藤沢市,35.36918972,139.4830758
藤沢市,35.36527778,139.4815269
藤沢市,35.35998278,139.4787386
藤沢市,35.35550583,139.4781019
藤沢市,35.34955361,139.4787356
横浜市 戸塚区,35.37766611,139.5059208
横浜市 戸塚区,35.38127611,139.5027533
横浜市 戸塚区,35.38314222,139.4976397
横浜市 戸塚区,35.37886389,139.5046989
error,None,None
藤沢市,35.383575,139.4715194
藤沢市,35.38344583,139.4736069
藤沢市,35.343025,139.4965739
藤沢市,35.34758,139.4947708
藤沢市,35.34134,139.4976558
藤沢市,35.33662694,139.4474617
藤沢市,35.32493861,139.4405997
茅ケ崎市,35.32348111,139.4372247
茅ケ崎市,35.32498389,139.4380258
茅ケ崎市,35.32550278,139.4348231
茅ケ崎市,35.32552194,139.4323269
茅ケ崎市,35.32546,139.4304019
茅ケ崎市,35.325255,139.4266258
茅ケ崎市,35.32524028,139.4231058
茅ケ崎市,35.3250225,139.4190703
茅ケ崎市,35.32485694,139.4112008
茅ケ崎市,35.32999556,139.4069231
